district,province,year,month_name,vim,vim_avg,forest statust,viq,brightness,bright_t31,Fire Radiative Power,population,no2_ug_m3_avg,so2_ug_m3_avg,respiratory_cases,deaths,respiratory_cases_per_100k,deaths_per_100k,Petrol_Liters,Diesel_Liters,Kerosene_Liters,CO2_Petrol_Tons,CO2_Diesel_Tons,CO2_Kerosene_Tons,CO2_Total_Tons,Estimated_Vehicles,national_total_vehicles,national_buses,national_dpv,national_lorries,national_motor_cars,national_motorcycles,national_tricycles
Trincomalee,Eastern,2018,January,0.765285133,0.76624178,Healthy,99.88093167,,,,421000,20.8381,30.5126,362,1,86.0494757,0.26070332,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,February,0.72586983,0.73724276,Healthy,98.55133933,,,,421420,23.1815,32.1149,342,1,81.18795416,0.245974412,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,March,0.6814269,0.698855353,Healthy,97.67062,,,,421830,20.0027,33.9999,362,1,85.88016326,0.260190355,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,April,0.662987117,0.676333023,Healthy,98.16395,321.4,296.8,49.15,422250,17.819,34.641,322,0,76.26199175,0.231050268,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,May,0.689504813,0.674931247,Healthy,102.0101633,323.0,302.6,10.5,422670,18.1573,31.1466,301,0,71.42457328,0.216394385,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,June,0.7075518,0.669301167,Healthy,105.3183567,316.5333333,295.4,12.66666667,423080,17.4343,27.1331,342,1,80.86940447,0.245009305,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,July,0.686693167,0.658061497,Healthy,104.0420567,318.3625,291.75,13.875,423500,14.4221,23.9287,382,1,90.29381557,0.273562358,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,August,0.6539044,0.660951143,Healthy,99.01194533,315.6,289.075,17.9,423920,12.0941,23.5126,422,1,99.69955215,0.302058833,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,September,0.662232133,0.67273578,Healthy,98.54227667,328.5454545,301.0045455,19.37727273,424330,15.959,27.8662,483,1,113.8322509,0.344876543,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,October,0.70508072,0.703755857,Healthy,100.1778833,315.55,293.9,7.45,424750,18.2036,29.2059,523,1,123.1963326,0.373246817,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,November,0.7341048,0.740562757,Healthy,99.18296,,,,425170,21.1818,33.5553,563,1,132.5419139,0.40156104,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2018,December,0.764656987,0.76396468,Healthy,100.08357,,,,425580,26.5337,36.4726,543,1,127.6851447,0.38684653,,,,,,,,,961598.0,2957.0,16931.0,7055.0,80776.0,339763.0,20063.0
Trincomalee,Eastern,2019,January,0.764936127,0.76624178,Healthy,99.83787633,,,,426000,22.2596,33.8122,400,1,94.09137753,0.309172106,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,February,0.720020447,0.73724276,Healthy,97.80307,,,,426420,22.9981,33.7899,378,1,88.7765526,0.291708278,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,March,0.65743452,0.698855353,Healthy,94.45379333,327.3428571,307.4285714,19.0,426830,20.3343,36.0774,400,1,93.90841044,0.3085709,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,April,0.609559383,0.676333023,Healthy,90.804755,323.5869565,302.7826087,25.47826087,427250,18.7248,35.0098,356,1,83.39208494,0.274015613,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,May,0.612663003,0.674931247,Healthy,91.4104,318.7,294.6666667,18.86666667,427670,20.1601,32.2403,334,1,78.10330167,0.256637355,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,June,0.64306463,0.669301167,Healthy,96.35620333,338.8,296.15,48.7,428080,17.8941,28.8388,378,1,88.43229668,0.290577098,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,July,0.65296222,0.658061497,Healthy,99.28064667,333.24,304.24,23.02,428500,14.7303,25.0002,423,1,98.73922076,0.324444318,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,August,0.6445486,0.660951143,Healthy,97.69584667,318.6,290.5,17.5,428920,13.0276,23.5226,467,1,109.0259597,0.358245213,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,September,0.65394135,0.67273578,Healthy,97.39193,328.84,302.23,16.08,429330,15.8518,29.2809,534,1,124.4821057,0.409032111,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,October,0.71156786,0.703755857,Healthy,101.0294,315.3,293.1,36.35,429750,18.8632,30.4949,578,1,134.7238184,0.442685055,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,November,0.746344957,0.740562757,Healthy,100.7348853,,,,430170,21.3489,33.9742,623,2,144.945532,0.476272285,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2019,December,0.76477067,0.76396468,Healthy,100.0989867,,,,430580,27.4564,37.8548,601,1,139.6358174,0.458825249,1102.892232421877,2265.5442904337765,679.8200880098447,2.5476810568945365,6.071658698362522,1.6723574165042177,10.291697171761276,,734606.0,1613.0,13459.0,3738.0,38232.0,284301.0,15490.0
Trincomalee,Eastern,2020,January,0.764671853,0.76624178,Healthy,99.805963,,,,431000,17.4784,23.98,199,0,46.22828363,0.033953936,30.93062975091481,57.65048224267078,18.57961348984368,0.0714497547246132,0.1545032924103577,0.0457058491850154,0.2716588963199863,54.174413626064535,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,February,0.713252587,0.73724276,Healthy,96.937775,317.0,301.8,6.4,431830,17.9793,25.7199,188,0,43.57612874,0.03200597,27.89821506945256,51.99847417966382,16.75808275554527,0.0644448768104354,0.139355910801499,0.0412248835786413,0.2450256711905758,48.86319660390134,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,March,0.647866633,0.698855353,Healthy,93.18129333,321.3166667,296.7833333,10.1,432670,15.5526,27.2485,199,0,46.0498538,0.033822882,114.01879202298008,212.51550316906088,68.48955560961981,0.263383409573084,0.5695415484930831,0.1684843067996647,1.001409264865832,199.70176003333592,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,April,0.628282297,0.676333023,Healthy,93.38705533,320.375,301.5,11.75,433500,14.5339,27.5066,177,0,40.85483069,0.03000722,937.9258609762696,1748.166093888046,563.399456118495,2.166608738855183,4.685085131619964,1.3859626620514975,8.237656532526644,1642.7594249550748,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,May,0.67345421,0.674931247,Healthy,99.79596833,313.5,291.22,15.98,434330,14.2401,24.3747,166,0,38.2282102,0.02807801,1366.4060554668836,2546.7948331909265,820.7817488748587,3.1563979881285014,6.825410152951684,2.0191231022321525,12.000931243312335,2393.234390186733,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,June,0.707875907,0.669301167,Healthy,105.3656883,313.1,292.75,22.25,435170,13.6094,20.9813,188,0,43.24167492,0.031760319,1629.619649817805,3037.389133059928,978.8906166119596,3.76442139107913,8.140202876600608,2.4080709168654204,14.312695184545158,2854.248027710498,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,July,0.701320873,0.658061497,Healthy,106.108462,320.825,292.275,24.2,436000,11.0756,19.3843,210,0,48.23692847,0.035429253,1456.772012974458,2715.224673468533,875.0633647569509,3.365143349970998,7.276802124895669,2.1526558773021,12.794601352168764,2551.5086574471966,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,August,0.666169833,0.660951143,Healthy,100.7382667,326.4388889,300.9611111,15.53333333,436830,9.4762,18.5115,232,0,53.21319953,0.039084245,1273.6141662141388,2373.8433864629137,765.0429084053276,2.9420487239546613,6.361900275720609,1.882005554677106,11.185954554352376,2230.71114930854,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,September,0.652514047,0.67273578,Healthy,97.208177,328.125,295.725,21.175,437670,12.4566,22.1874,265,0,60.69836557,0.04458198,1243.2900193995165,2317.323305832844,746.8276010623435,2.8719999448128832,6.210426459632023,1.8371958986133652,10.919622303058272,2177.598979086908,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,October,0.65644497,0.703755857,Healthy,93.73254,321.875,299.825,12.825,438500,13.9695,23.253,287,0,65.6320976,0.048205727,1228.1279459922052,2289.0632655178097,737.7199473908516,2.8369755552419944,6.134689551587731,1.814791070581495,10.78645617741122,2151.042893976092,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,November,0.702363053,0.740562757,Healthy,95.15551667,314.8,297.1,6.5,439330,16.3905,26.7441,309,0,70.54718762,0.051815782,1182.641725770272,2204.283144572706,710.3969863763758,2.731902386529329,5.907478827454853,1.7475765864858843,10.386957800470066,2071.374638643644,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2020,December,0.759408,0.76396468,Healthy,99.43515833,,,,440170,20.0991,29.139,298,0,67.8978244,0.049869867,1152.3175789556497,2147.763063942637,692.1816790333918,2.661853607387551,5.756005011366267,1.7027669304221438,10.12062554917596,2018.2624684220125,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Trincomalee,Eastern,2021,January,0.77203694,0.76624178,Healthy,100.70845,,,,441000,18.8812,28.1015,104,0,23.64360378,0.099552016,33.47809086105732,68.29639677967488,19.7888130095562,0.0773343898890424,0.1830343433695287,0.0486804800035082,0.3090492132620793,54.39091491522776,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,February,0.728906833,0.73724276,Healthy,98.93583833,,,,441250,20.1323,27.6752,98,0,22.31741864,0.093968078,30.195925090365414,61.60067160519693,17.848733302736957,0.0697525869587441,0.1650897999019277,0.0439078839247329,0.2787502707854047,49.05847227647993,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,March,0.687989923,0.698855353,Healthy,98.550815,,,,441500,18.7061,30.4998,104,0,23.61682733,0.099439273,123.4094329780152,251.7592665603701,72.94699697640323,0.2850757901792151,0.6747148343817919,0.1794496125619519,1.1392402371229589,200.499843216918,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,April,0.681541753,0.676333023,Healthy,100.720078,,,,441750,16.1094,29.362,92,0,20.98085497,0.088340442,1015.1738728750028,2070.987796466023,600.0666533191893,2.3450516463412567,5.550247294528943,1.4761639671652058,9.371462908035404,1649.3245081647003,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,May,0.704998367,0.674931247,Healthy,104.1474803,,,,442000,17.1358,28.4081,86,0,19.65842622,0.082772321,1478.9438962737672,3017.0937636197546,874.1999158927472,3.416360400392403,8.085811286500943,2.1505317930961585,13.652703479989505,2402.7986530197672,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,June,0.71021565,0.669301167,Healthy,105.6889683,,,,442250,15.064,23.0418,98,0,22.26695529,0.093755601,1763.835885169823,3598.2827087644378,1042.5988344446564,4.074460894742292,9.643397659488691,2.564793132733856,16.28265168696484,2865.654674063077,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,July,0.701091167,0.658061497,Healthy,106.0766047,,,,442500,12.2639,22.0541,110,0,24.87253686,0.104726471,1576.7524362403856,3216.6263738191965,932.0142911559604,3.642298127715292,8.620558681835448,2.2927551562436626,14.5556119657944,2561.705443654452,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,August,0.688645743,0.660951143,Healthy,103.896848,310.7,281.6,4.0,442750,10.4718,20.5479,121,0,27.47517594,0.115684951,1378.5096236905952,2812.2045732807296,814.8334768640785,3.184357230725275,7.536708256392355,2.0044903530856333,12.725555840203263,2239.625908274084,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,September,0.691654617,0.67273578,Healthy,102.6190433,323.32,300.01,15.61,443000,13.4,24.4166,139,0,31.38248087,0.132136762,1345.687965983676,2745.2473215359505,795.4326797958861,3.108539201422293,7.357262821716347,1.95676439229788,12.42256641543652,2186.301481886606,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,October,0.717441353,0.703755857,Healthy,101.82144,318.5666667,296.1666667,9.066666667,443250,16.5974,26.5426,150,0,33.97851237,0.143067421,1329.2771371302167,2711.7686956635607,785.7322812617899,3.070630186770801,7.267540104378343,1.932901411904004,12.271071703053146,2159.6392686928666,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,November,0.744810003,0.740562757,Healthy,100.538805,,,,443500,18.1326,28.3172,162,0,36.57161713,0.153985756,1280.0446505698385,2611.3328180463923,756.6310856595015,2.956903142816328,6.998371952364332,1.861312470722374,11.816587565903031,2079.6526291116493,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2021,December,0.768081083,0.76396468,Healthy,100.505495,,,,443750,22.9696,31.1884,156,0,35.24562006,0.148402611,1247.2229928629197,2544.3755663016127,737.2302885913092,2.8810851135133446,6.818926517688323,1.813586509934621,11.513598141136288,2026.328202724172,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Trincomalee,Eastern,2022,January,0.7693542,0.76624178,Healthy,100.38104,,,,444000,19.3987,28.9244,230,1,51.86222808,0.230718523,29.08804865668552,61.39179080651427,10.704044444063872,0.0671933923969435,0.1645299993614583,0.0263319493323971,0.258055341090799,54.50296429408548,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,February,0.73817988,0.73724276,Healthy,100.1188967,315.4,299.9,9.2,443920,20.7738,30.2874,217,0,48.98982018,0.217940096,26.23627918053987,55.37298778626776,9.654628322096825,0.060605804907047,0.1483996072671976,0.0237503856723581,0.2327557978466028,49.15953642211631,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,March,0.705049363,0.698855353,Healthy,100.8326747,,,,443830,18.2703,32.9851,230,1,51.88209285,0.230806895,107.226532303076,226.30699356126823,39.45804618596093,0.2476932896201056,0.6065027427441991,0.0970667936174639,0.9512628259817686,200.9128879860406,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,April,0.696150147,0.676333023,Healthy,102.7295867,315.5,298.7,6.75,443750,17.0085,32.1844,204,0,46.12572999,0.205198672,882.0522989718461,1861.6157741622412,324.58440652440737,2.0375408106249644,4.9891302747548085,0.7984776400500422,7.825148725429814,1652.7222408000628,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,May,0.68705702,0.674931247,Healthy,101.6727753,314.15,289.25,8.85,443670,17.5168,28.3353,191,0,43.25066917,0.192408442,1285.0073259512249,2712.0726409230715,472.866904558351,2.9683669229473293,7.268354677673834,1.1632525852135434,11.399974185834706,2407.7485991093054,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,June,0.682765417,0.669301167,Healthy,101.8752433,319.925,297.35,11.8,443580,15.632,24.7942,217,0,49.02737043,0.218107145,1532.5409164806658,3234.5047430804666,563.9562239450904,3.540169517070338,8.668472711455653,1.3873323109049225,13.595974539430912,2871.558138396229,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,July,0.70369637,0.658061497,Healthy,106.4470367,317.9666667,291.6666667,10.06666667,443500,13.4588,22.784,243,1,54.80518052,0.243810781,1369.9900563403648,2891.4329709264166,504.1395049929689,3.1646770301462426,7.749040362082799,1.2401831822827036,12.153900574511743,2566.9827496939865,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,August,0.714624483,0.660951143,Healthy,107.5511683,323.225,298.775,23.8,443420,11.2168,22.2616,268,1,60.58507543,0.269523691,1197.7431799811682,2527.8972685035283,440.7547712261593,2.766786745756498,6.774764679589458,1.084256737216352,10.625808162562308,2244.2397062270493,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,September,0.702949753,0.67273578,Healthy,104.1876833,326.95,303.1625,13.775,443330,14.439,25.7998,307,1,69.25414257,0.308089608,1169.2254852197118,2467.709238301063,430.2606100064888,2.700910870857534,6.613460758646851,1.0584411006159626,10.372812730120348,2190.8054275073573,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,October,0.717234557,0.703755857,Healthy,101.7932113,342.7,294.4,41.8,443250,16.6345,27.5789,332,1,75.03886206,0.333823981,1154.9666378389836,2437.615223199831,425.0135293966536,2.667972933408052,6.532808798175548,1.045533282315768,10.246315013899368,2164.088288147512,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,November,0.749963013,0.740562757,Healthy,101.1878033,,,,443170,19.525,30.8828,358,1,80.82567005,0.359567646,1112.1900956967993,2347.3331778961337,409.272287567148,2.569159121059606,6.29085291676164,1.006809827415184,9.86682186523643,2083.9368700679743,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2022,December,0.781562633,0.76396468,Healthy,102.1605417,,,,443080,23.5113,32.3254,345,1,77.95487023,0.346796372,1083.6724009353427,2287.1451476936686,398.7781263474776,2.503283246160642,6.129548995819034,0.9809941908147948,9.61382643279447,2030.5025913482823,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Trincomalee,Eastern,2023,January,0.77639034,0.76624178,Healthy,101.2402,,,,443000,20.0381,31.6778,183,0,41.52397732,0.181688047,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,February,0.73252248,0.73724276,Healthy,99.39614667,,,,442920,21.9957,30.8557,173,0,39.22417306,0.17162526,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,March,0.690263803,0.698855353,Healthy,98.85323,321.3,302.3,9.1,442830,19.4033,34.0248,183,0,41.53991814,0.181757796,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,April,0.68057708,0.676333023,Healthy,100.5869647,325.4,301.7,34.9,442750,17.9,32.8182,163,0,36.93104351,0.161591678,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,May,0.712546563,0.674931247,Healthy,105.1886333,,,,442670,18.3652,28.9419,153,0,34.62911038,0.151519576,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,June,0.722888313,0.669301167,Healthy,107.448865,313.1,274.3,15.7,442580,16.2156,26.5216,173,0,39.25430596,0.171757106,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,July,0.68741808,0.658061497,Healthy,104.1434267,323.25,298.25,12.35,442500,13.3909,23.2278,194,0,43.88039135,0.19199853,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,August,0.65082689,0.660951143,Healthy,98.57820333,326.5966667,302.4766667,18.61,442420,11.769,22.6097,214,0,48.50814974,0.212247274,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,September,0.668331317,0.67273578,Healthy,99.3853,318.95,296.12,15.83,442330,15.5357,26.423,245,1,55.44916526,0.242617668,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,October,0.710746587,0.703755857,Healthy,100.9269667,,,,442250,17.7539,29.0228,265,1,60.08079527,0.262883352,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Trincomalee,Eastern,2023,November,0.753674663,0.740562757,Healthy,101.65376,,,,442170,20.2598,32.7642,286,1,64.71410124,0.28315637,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
