latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,nearest_district,,
7.2736,81.3777,324.1,1.3,1.1,9/06/2017,753,Aqua,MODIS,77,6.03,298.7,20,D,0,Ampara,,
8.2346,81.3779,320.9,2.3,1.5,10/06/2017,535,Terra,MODIS,70,6.03,295.6,41,D,0,Trincomalee,,
8.2324,81.3831,321.2,2.3,1.5,10/06/2017,535,Terra,MODIS,65,6.03,296,41.1,D,0,Trincomalee,,
8.9928,80.7604,318.5,2.2,1.4,11/06/2017,741,Aqua,MODIS,0,6.03,294.5,26.2,D,0,Mullaitivu,,
7.5534,81.1703,325.3,1.3,1.1,12/06/2017,523,Terra,MODIS,0,6.03,301.2,22.5,D,0,Polonnaruwa,,
7.5553,81.1585,338.6,1.3,1.1,12/06/2017,523,Terra,MODIS,77,6.03,300.8,50.2,D,0,Polonnaruwa,,
7.3639,81.3379,316.4,1.4,1.2,12/06/2017,523,Terra,MODIS,59,6.03,299.1,7.9,D,0,Ampara,,
7.3061,81.4304,316.5,1.6,1.3,12/06/2017,823,Aqua,MODIS,54,6.03,294.7,11.6,D,0,Ampara,,
7.546,81.1618,325.7,1.6,1.2,12/06/2017,823,Aqua,MODIS,70,6.03,304,25.2,D,0,Polonnaruwa,,
7.557,81.1603,325.8,1.6,1.2,12/06/2017,823,Aqua,MODIS,55,6.03,302.8,24.5,D,0,Polonnaruwa,,
8.8401,79.9486,316.9,1.3,1.1,12/06/2017,824,Aqua,MODIS,56,6.03,289.6,12.4,D,0,Mannar,,
7.6136,80.9904,320.9,1,1,14/06/2017,511,Terra,MODIS,34,6.03,300,6.9,D,0,Polonnaruwa,,
7.3584,81.3444,320.5,1,1,14/06/2017,511,Terra,MODIS,65,6.03,302,9.4,D,0,Ampara,,
7.3867,81.3394,323.2,1,1,14/06/2017,511,Terra,MODIS,74,6.03,300.3,10.7,D,0,Ampara,,
7.5293,81.1889,321.3,1,1,14/06/2017,511,Terra,MODIS,38,6.03,298.8,6.8,D,0,Polonnaruwa,,
7.5333,81.1619,332.6,1,1,14/06/2017,511,Terra,MODIS,83,6.03,299.6,21.1,D,0,Polonnaruwa,,
7.5701,81.2223,323.7,1,1,14/06/2017,511,Terra,MODIS,55,6.03,299.5,7.9,D,0,Polonnaruwa,,
8.5613,80.2565,323.3,1,1,14/06/2017,811,Aqua,MODIS,68,6.03,296.1,9.6,D,0,Anuradhapura,,
7.613,80.8341,319,1,1,14/06/2017,811,Aqua,MODIS,67,6.03,295.8,7.1,D,0,Matale,,
7.1794,81.7463,321.3,1.1,1,14/06/2017,811,Aqua,MODIS,41,6.03,295.3,10.2,D,0,Ampara,,
8.7078,81.0118,319.2,1.3,1.1,16/06/2017,458,Terra,MODIS,64,6.03,295.7,9.8,D,0,Trincomalee,,
8.3789,81.3244,319.3,1.2,1.1,16/06/2017,458,Terra,MODIS,17,6.03,295.7,9.1,D,0,Trincomalee,,
7.6835,81.1115,323.6,1.2,1.1,16/06/2017,459,Terra,MODIS,73,6.03,298,13.8,D,0,Polonnaruwa,,
8.6985,81.0122,328.2,1.1,1,16/06/2017,759,Aqua,MODIS,61,6.03,299.9,16.6,D,0,Trincomalee,,
8.5854,80.2606,320.8,1.2,1.1,16/06/2017,759,Aqua,MODIS,58,6.03,295.9,12.3,D,0,Vavuniya,,
8.7063,81.0011,323.3,1.1,1,16/06/2017,759,Aqua,MODIS,43,6.03,302.2,11.2,D,0,Trincomalee,,
7.7788,81.1287,322.6,1.1,1,16/06/2017,759,Aqua,MODIS,64,6.03,300.8,9.9,D,0,Polonnaruwa,,
8.9784,80.8415,334.3,1.1,1,16/06/2017,759,Aqua,MODIS,85,6.03,299.7,22.8,D,0,Mullaitivu,,
8.9892,80.8498,332.5,1.1,1,16/06/2017,759,Aqua,MODIS,83,6.03,300.3,19.6,D,0,Mullaitivu,,
7.6655,81.6159,322.7,1,1,16/06/2017,759,Aqua,MODIS,19,6.03,301.7,10.1,D,0,Batticaloa,,
8.9799,80.8512,350.5,1.1,1,16/06/2017,759,Aqua,MODIS,95,6.03,300.2,55,D,0,Mullaitivu,,
9.5703,80.4251,321.9,1.1,1.1,16/06/2017,800,Aqua,MODIS,54,6.03,297.1,6,D,0,Kilinochchi,,
8.6643,80.5198,317.2,1.8,1.3,18/06/2017,747,Aqua,MODIS,28,6.03,296.9,15,D,0,Vavuniya,,
9.0158,80.7626,318,1.7,1.3,18/06/2017,747,Aqua,MODIS,37,6.03,295.2,18.5,D,0,Mullaitivu,,
9.1736,80.4331,318.8,1.9,1.3,19/06/2017,830,Aqua,MODIS,70,6.03,296.5,18.4,D,0,Kilinochchi,,
9.0824,80.1108,321.3,1,1,21/06/2017,517,Terra,MODIS,72,6.03,294.2,9,D,0,Mannar,,
8.6821,80.9126,314.9,1.2,1.1,21/06/2017,818,Aqua,MODIS,26,6.03,289.1,8.1,D,0,Trincomalee,,
8.0887,81.309,306.9,1.3,1.1,22/06/2017,1648,Terra,MODIS,65,6.03,294.3,6.8,N,0,Polonnaruwa,,
8.5698,81.1661,319.4,1.1,1,23/06/2017,504,Terra,MODIS,66,6.03,296.4,8.9,D,0,Trincomalee,,
7.9521,81.3034,319.5,1,1,23/06/2017,505,Terra,MODIS,44,6.03,299.6,8.5,D,0,Polonnaruwa,,
7.7332,81.2217,325.4,1,1,23/06/2017,505,Terra,MODIS,68,6.03,298.1,11.3,D,0,Polonnaruwa,,
7.602,80.8539,333.5,1.1,1,23/06/2017,505,Terra,MODIS,85,6.03,296.1,28.4,D,0,Matale,,
7.2422,81.8111,316.3,1,1,23/06/2017,505,Terra,MODIS,20,6.03,297.8,6.7,D,0,Ampara,,
6.6941,81.5292,311.8,1,1,23/06/2017,505,Terra,MODIS,62,6.03,280,6.8,D,0,Monaragala,,
9.0346,80.6555,326.5,1,1,23/06/2017,805,Aqua,MODIS,61,6.03,301.8,12,D,0,Mullaitivu,,
6.6719,81.5171,326.2,1,1,23/06/2017,805,Aqua,MODIS,46,6.03,301.5,11,D,0,Monaragala,,
6.6911,81.5235,324.5,1,1,23/06/2017,805,Aqua,MODIS,42,6.03,303.6,7.5,D,0,Monaragala,,
6.8276,81.5095,329.2,1,1,23/06/2017,805,Aqua,MODIS,81,6.03,301.6,15.1,D,0,Monaragala,,
6.7942,81.2767,318.7,1,1,23/06/2017,805,Aqua,MODIS,48,6.03,299.8,6.5,D,0,Monaragala,,
6.9506,81.5946,319.4,1,1,23/06/2017,805,Aqua,MODIS,67,6.03,299,6.6,D,0,Monaragala,,
7.1678,80.9957,321.3,1,1,23/06/2017,805,Aqua,MODIS,61,6.03,297.4,10.6,D,0,Badulla,,
7.6266,81.1084,324.9,1,1,23/06/2017,805,Aqua,MODIS,77,6.03,300.9,9.5,D,0,Polonnaruwa,,
7.6253,81.0994,335.4,1,1,23/06/2017,805,Aqua,MODIS,86,6.03,302.8,23.1,D,0,Polonnaruwa,,
7.9791,80.2374,329.3,1,1,23/06/2017,805,Aqua,MODIS,82,6.03,294.5,20.5,D,0,Anuradhapura,,
7.9778,80.2281,315.6,1,1,23/06/2017,805,Aqua,MODIS,45,6.03,292.8,5.7,D,0,Anuradhapura,,
8.5438,80.2576,322,1,1,23/06/2017,805,Aqua,MODIS,40,6.03,301.3,8.9,D,0,Anuradhapura,,
8.6166,80.5015,321,1,1,23/06/2017,805,Aqua,MODIS,53,6.03,299.2,9.3,D,0,Vavuniya,,
8.9822,80.6725,326.3,1,1,23/06/2017,805,Aqua,MODIS,70,6.03,301.2,13.2,D,0,Vavuniya,,
9.0322,80.702,320.7,1,1,23/06/2017,805,Aqua,MODIS,52,6.03,301.2,5.5,D,0,Mullaitivu,,
9.1393,80.3591,319.7,1,1,23/06/2017,805,Aqua,MODIS,54,6.03,300.3,6.2,D,0,Kilinochchi,,
9.2904,80.5811,326.5,1,1,23/06/2017,805,Aqua,MODIS,72,6.03,302.9,14.6,D,0,Kilinochchi,,
9.7959,80.2555,325.3,1,1,23/06/2017,806,Aqua,MODIS,0,6.03,302,8.1,D,0,Jaffna,,
7.5859,80.8591,303.9,1.1,1,23/06/2017,2022,Aqua,MODIS,57,6.03,291.1,4,N,0,Matale,,
8.8129,80.8149,314.8,3.5,1.8,24/06/2017,547,Terra,MODIS,47,6.03,290.9,40.3,D,0,Vavuniya,,
6.8138,81.4257,314,2.5,1.5,27/06/2017,440,Terra,MODIS,56,6.03,293.8,16.1,D,0,Monaragala,,
8.0812,81.2532,316.4,2.1,1.4,27/06/2017,741,Aqua,MODIS,58,6.03,292.2,22,D,0,Polonnaruwa,,
8.9988,80.6722,312.3,2.3,1.5,27/06/2017,741,Aqua,MODIS,53,6.03,278.3,30.2,D,0,Vavuniya,,
8.9615,80.8139,317.7,1.2,1.1,28/06/2017,523,Terra,MODIS,62,6.03,286.2,11,D,0,Mullaitivu,,
8.4961,80.2518,324.2,1.1,1.1,28/06/2017,523,Terra,MODIS,74,6.03,301.1,12.6,D,0,Anuradhapura,,
8.491,80.2556,319.7,1.1,1.1,28/06/2017,523,Terra,MODIS,72,6.03,298.4,10,D,0,Anuradhapura,,
8.6218,80.8655,340.2,1.5,1.2,28/06/2017,824,Aqua,MODIS,89,6.03,296.5,63.7,D,0,Trincomalee,,
9.0469,80.2918,322.5,1.4,1.2,28/06/2017,824,Aqua,MODIS,73,6.03,300.9,15.2,D,0,Kilinochchi,,
9.5502,80.3766,316.9,1.5,1.2,28/06/2017,824,Aqua,MODIS,30,6.03,281.9,14,D,0,Kilinochchi,,
9.5532,80.3705,316.8,1.5,1.2,28/06/2017,824,Aqua,MODIS,0,6.03,283.8,15.6,D,0,Kilinochchi,,
8.9898,80.8407,325.7,1,1,30/06/2017,511,Terra,MODIS,59,6.03,301.8,8.6,D,0,Mullaitivu,,
8.4924,80.1473,322.7,1,1,30/06/2017,511,Terra,MODIS,54,6.03,300.7,10.3,D,0,Anuradhapura,,
7.9809,81.2463,331.8,1,1,30/06/2017,511,Terra,MODIS,82,6.03,303.7,17.2,D,0,Polonnaruwa,,
7.5897,80.8378,320.5,1,1,30/06/2017,511,Terra,MODIS,67,6.03,302.7,7.4,D,0,Matale,,
7.464,81.1884,322.9,1,1,30/06/2017,511,Terra,MODIS,58,6.03,304.5,7.5,D,0,Badulla,,
7.2124,81.8231,320.2,1,1,30/06/2017,511,Terra,MODIS,25,6.03,303.8,8.1,D,0,Ampara,,
7.2501,81.2641,321.2,1,1,30/06/2017,511,Terra,MODIS,72,6.03,301.9,9.2,D,0,Badulla,,
6.8451,81.7565,321.7,1,1,30/06/2017,511,Terra,MODIS,71,6.03,306.5,9.7,D,0,Monaragala,,
6.7397,81.4731,323.7,1,1,30/06/2017,511,Terra,MODIS,75,6.03,306.3,7,D,0,Monaragala,,
8.9876,80.8382,332.4,1,1,30/06/2017,811,Aqua,MODIS,70,6.03,305.4,15.9,D,0,Mullaitivu,,
6.3918,81.3492,325.6,1,1,30/06/2017,811,Aqua,MODIS,76,6.03,305.3,11.7,D,0,Hambantota,,
6.4637,81.2763,320.7,1,1,30/06/2017,811,Aqua,MODIS,69,6.03,303.6,6.5,D,0,Hambantota,,
6.697,80.8388,317.3,1,1,30/06/2017,811,Aqua,MODIS,61,6.03,300.9,7,D,0,Nuwara Eliya,,
7.1981,81.2647,327,1,1,30/06/2017,811,Aqua,MODIS,71,6.03,304.1,12.7,D,0,Badulla,,
7.2112,81.2917,335.1,1.1,1,30/06/2017,811,Aqua,MODIS,86,6.03,304.6,24.6,D,0,Badulla,,
7.2072,81.2634,328.8,1,1,30/06/2017,811,Aqua,MODIS,79,6.03,304.1,14.5,D,0,Badulla,,
7.2059,81.2541,325.7,1,1,30/06/2017,811,Aqua,MODIS,77,6.03,304.1,11.2,D,0,Badulla,,
7.5383,80.9352,326,1,1,30/06/2017,811,Aqua,MODIS,54,6.03,305.6,12.2,D,0,Matale,,
7.9767,81.243,327.4,1.1,1,30/06/2017,811,Aqua,MODIS,75,6.03,305.4,9,D,0,Polonnaruwa,,
8.0733,81.2818,327.4,1.1,1,30/06/2017,811,Aqua,MODIS,59,6.03,305,12.7,D,0,Polonnaruwa,,
8.2852,80.1608,324.8,1,1,30/06/2017,811,Aqua,MODIS,68,6.03,302.7,10.2,D,0,Anuradhapura,,
8.3762,80.481,321.6,1,1,30/06/2017,811,Aqua,MODIS,62,6.03,303.1,6.9,D,0,Anuradhapura,,
8.5561,80.583,324.3,1,1,30/06/2017,811,Aqua,MODIS,50,6.03,300.3,10.4,D,0,Vavuniya,,
9.0111,80.4768,326.8,1,1,30/06/2017,811,Aqua,MODIS,69,6.03,299.2,15.7,D,0,Vavuniya,,
9.4147,80.2757,327.6,1,1,30/06/2017,812,Aqua,MODIS,61,6.03,305.5,10.7,D,0,Kilinochchi,,
8.6612,80.8982,326.5,1.3,1.1,2/07/2017,458,Terra,MODIS,74,6.03,300.3,15.3,D,0,Trincomalee,,
8.2432,80.6777,326.9,1.3,1.1,2/07/2017,458,Terra,MODIS,76,6.03,299.9,18.7,D,0,Anuradhapura,,
7.8046,80.819,320,1.3,1.1,2/07/2017,459,Terra,MODIS,72,6.03,291,18.8,D,0,Polonnaruwa,,
8.2408,80.6422,321.7,1.1,1.1,2/07/2017,759,Aqua,MODIS,51,6.03,299.4,8.2,D,0,Anuradhapura,,
8.2447,80.1127,323.7,1.2,1.1,2/07/2017,759,Aqua,MODIS,26,6.03,301.8,10.1,D,0,Anuradhapura,,
8.4478,80.4981,325.2,1.1,1.1,2/07/2017,759,Aqua,MODIS,40,6.03,301.4,13,D,0,Anuradhapura,,
8.5594,80.8601,336.4,1.1,1,2/07/2017,759,Aqua,MODIS,85,6.03,302.1,24.5,D,0,Trincomalee,,
8.5616,80.5168,321.1,1.1,1.1,2/07/2017,759,Aqua,MODIS,41,6.03,298.9,8.5,D,0,Vavuniya,,
8.6986,80.8769,323.8,1.1,1,2/07/2017,759,Aqua,MODIS,43,6.03,300.5,7.9,D,0,Trincomalee,,
8.9162,80.552,322,1.1,1.1,2/07/2017,759,Aqua,MODIS,24,6.03,297.6,12.4,D,0,Vavuniya,,
8.9731,80.8671,336.3,1.1,1,2/07/2017,759,Aqua,MODIS,85,6.03,302.3,24.2,D,0,Mullaitivu,,
8.9823,80.8657,324.6,1.1,1,2/07/2017,759,Aqua,MODIS,40,6.03,297.9,7.8,D,0,Mullaitivu,,
8.9182,80.0432,325.8,1.2,1.1,2/07/2017,759,Aqua,MODIS,73,6.03,301,12.3,D,0,Mannar,,
9.1273,80.2778,326.5,1.1,1.1,2/07/2017,759,Aqua,MODIS,78,6.03,299.8,11.2,D,0,Kilinochchi,,
9.1258,80.2675,329.2,1.2,1.1,2/07/2017,759,Aqua,MODIS,82,6.03,299.4,14.8,D,0,Kilinochchi,,
9.2358,80.708,315.1,1.1,1,2/07/2017,759,Aqua,MODIS,32,6.03,296.2,7,D,0,Mullaitivu,,
9.3659,80.5813,324.6,1.1,1,2/07/2017,759,Aqua,MODIS,77,6.03,295,10.8,D,0,Kilinochchi,,
7.9904,81.2957,309.6,1,1,2/07/2017,2016,Aqua,MODIS,76,6.03,294.6,6.6,N,0,Polonnaruwa,,
7.9012,81.1435,315.8,2.9,1.6,3/07/2017,541,Terra,MODIS,56,6.03,295.5,27,D,0,Polonnaruwa,,
7.8967,81.1693,315.8,2.9,1.6,3/07/2017,541,Terra,MODIS,53,6.03,295.2,24.6,D,0,Polonnaruwa,,
7.8955,81.1623,319.1,2.9,1.6,3/07/2017,541,Terra,MODIS,67,6.03,295.2,38,D,0,Polonnaruwa,,
8.2012,81.3321,322.7,2,1.4,4/07/2017,446,Terra,MODIS,70,6.03,298.8,23.9,D,0,Trincomalee,,
7.5606,81.1496,318.8,2,1.4,4/07/2017,446,Terra,MODIS,57,6.03,298.1,15.3,D,0,Polonnaruwa,,
7.5582,81.1674,321.2,2,1.4,4/07/2017,446,Terra,MODIS,0,6.03,299.1,22,D,0,Polonnaruwa,,
7.2448,81.8084,318.8,1.8,1.3,4/07/2017,446,Terra,MODIS,19,6.03,299.8,15.8,D,0,Ampara,,
6.8037,81.5509,324.7,1.6,1.3,4/07/2017,746,Aqua,MODIS,69,6.03,295.9,26.7,D,0,Monaragala,,
7.2187,81.2627,319.8,1.7,1.3,4/07/2017,746,Aqua,MODIS,70,6.03,300.5,14.5,D,0,Badulla,,
7.935,80.6978,325.5,1.8,1.3,4/07/2017,747,Aqua,MODIS,74,6.03,298.4,32.4,D,0,Polonnaruwa,,
8.0104,79.8615,324.9,2.1,1.4,4/07/2017,747,Aqua,MODIS,64,6.03,300.7,29.7,D,0,Puttalam,,
8.3078,80.7267,317.3,1.8,1.3,4/07/2017,747,Aqua,MODIS,30,6.03,294,13.8,D,0,Anuradhapura,,
8.6772,80.2764,319.9,1.9,1.3,4/07/2017,747,Aqua,MODIS,56,6.03,292,24.2,D,0,Vavuniya,,
8.6821,80.2705,316.2,1.9,1.3,4/07/2017,747,Aqua,MODIS,44,6.03,292.4,15.4,D,0,Vavuniya,,
7.188,81.1177,306.3,1.2,1.1,4/07/2017,2004,Aqua,MODIS,68,6.03,292.4,7.1,N,0,Badulla,,
7.1865,81.128,320.9,1.2,1.1,4/07/2017,2004,Aqua,MODIS,100,6.03,293.6,22.1,N,0,Badulla,,
8.2248,81.1931,318.9,1.7,1.3,5/07/2017,529,Terra,MODIS,57,6.03,290.4,20.5,D,0,Polonnaruwa,,
7.1648,81.3139,312.4,1.2,1.1,7/07/2017,817,Aqua,MODIS,52,6.03,287.4,6.6,D,0,Monaragala,,
8.1645,80.6809,322.1,1.1,1,9/07/2017,505,Terra,MODIS,66,6.03,295.1,12.3,D,0,Anuradhapura,,
7.5579,80.8635,310,1.1,1,9/07/2017,505,Terra,MODIS,51,6.03,282.3,6.8,D,0,Matale,,
6.2844,81.3559,316.4,1,1,9/07/2017,805,Aqua,MODIS,62,6.03,285.6,7.7,D,0,Hambantota,,
7.4655,81.1122,328.8,1,1,9/07/2017,805,Aqua,MODIS,57,6.03,303,15.5,D,0,Badulla,,
8.2053,79.9907,327.7,1,1,9/07/2017,805,Aqua,MODIS,80,6.03,297.4,17.2,D,0,Puttalam,,
8.3242,80.1763,332.3,1,1,9/07/2017,805,Aqua,MODIS,84,6.03,300.8,21.2,D,0,Anuradhapura,,
8.3513,80.1722,335.2,1,1,9/07/2017,805,Aqua,MODIS,86,6.03,300.7,23.5,D,0,Anuradhapura,,
8.652,80.399,328.7,1,1,9/07/2017,805,Aqua,MODIS,63,6.03,301.9,16.5,D,0,Vavuniya,,
7.5086,81.2089,334.1,1.5,1.2,11/07/2017,453,Terra,MODIS,74,6.03,301,38.1,D,0,Polonnaruwa,,
7.5067,81.2019,324,1.5,1.2,11/07/2017,453,Terra,MODIS,59,6.03,300.3,16.4,D,0,Polonnaruwa,,
7.5048,81.2155,325.5,1.5,1.2,11/07/2017,453,Terra,MODIS,63,6.03,300.5,19.8,D,0,Polonnaruwa,,
7.2238,81.2004,321.7,1.3,1.1,11/07/2017,753,Aqua,MODIS,74,6.03,298.7,13.6,D,0,Badulla,,
7.2219,81.188,320.1,1.3,1.1,11/07/2017,753,Aqua,MODIS,65,6.03,299.5,12.2,D,0,Badulla,,
7.3934,81.173,338.9,1.3,1.1,11/07/2017,753,Aqua,MODIS,89,6.03,301.5,40.2,D,0,Badulla,,
7.5527,81.2725,333.6,1.3,1.1,11/07/2017,753,Aqua,MODIS,77,6.03,303.2,28.9,D,0,Batticaloa,,
7.5627,81.277,327.3,1.3,1.1,11/07/2017,753,Aqua,MODIS,77,6.03,302.4,14.3,D,0,Batticaloa,,
7.5609,81.2657,330.6,1.3,1.1,11/07/2017,753,Aqua,MODIS,82,6.03,303.8,19.6,D,0,Batticaloa,,
7.571,81.2641,328.6,1.3,1.1,11/07/2017,753,Aqua,MODIS,80,6.03,302.8,18.1,D,0,Polonnaruwa,,
7.9091,81.1929,336.3,1.3,1.1,11/07/2017,753,Aqua,MODIS,71,6.03,300.7,37.5,D,0,Polonnaruwa,,
7.8809,80.2213,342.7,1.5,1.2,11/07/2017,753,Aqua,MODIS,90,6.03,297.2,70.1,D,0,Puttalam,,
8.6184,81.0104,323.8,1.3,1.1,11/07/2017,753,Aqua,MODIS,72,6.03,301.4,17.2,D,0,Trincomalee,,
8.6287,80.8836,326.2,1.3,1.1,11/07/2017,753,Aqua,MODIS,71,6.03,300.2,20,D,0,Trincomalee,,
8.7137,80.7664,319.6,1.3,1.1,11/07/2017,753,Aqua,MODIS,49,6.03,296.2,13.2,D,0,Vavuniya,,
8.9068,80.55,343.2,1.4,1.2,11/07/2017,753,Aqua,MODIS,90,6.03,302.6,57.7,D,0,Vavuniya,,
8.905,80.5378,325.7,1.4,1.2,11/07/2017,753,Aqua,MODIS,65,6.03,301.2,16.7,D,0,Vavuniya,,
8.9012,80.5131,326.1,1.4,1.2,11/07/2017,753,Aqua,MODIS,56,6.03,303.6,17.7,D,0,Vavuniya,,
8.9319,80.043,323.6,1.5,1.2,11/07/2017,753,Aqua,MODIS,21,6.03,301,13.2,D,0,Mannar,,
8.4468,80.3327,315.4,1.9,1.3,12/07/2017,535,Terra,MODIS,63,6.03,280.4,17.7,D,0,Anuradhapura,,
6.8739,81.7954,318.8,3,1.6,12/07/2017,835,Aqua,MODIS,51,6.03,294.2,32.2,D,0,Ampara,,
7.9555,80.2571,320.8,2.3,1.5,12/07/2017,836,Aqua,MODIS,69,6.03,295.9,25.8,D,0,Anuradhapura,,
7.2811,80.8793,310.1,1.3,1.1,14/07/2017,523,Terra,MODIS,61,6.03,290.9,10.2,D,0,Kandy,,
7.2795,80.8899,327.5,1.3,1.1,14/07/2017,523,Terra,MODIS,83,6.03,291.3,33.9,D,0,Kandy,,
6.9735,81.3346,315.4,1.4,1.2,14/07/2017,523,Terra,MODIS,61,6.03,291.4,13.3,D,0,Monaragala,,
6.9715,81.3476,313.6,1.4,1.2,14/07/2017,523,Terra,MODIS,50,6.03,292.2,10.4,D,0,Monaragala,,
6.9661,81.3398,322.6,1.4,1.2,14/07/2017,523,Terra,MODIS,78,6.03,292.5,23.4,D,0,Monaragala,,
6.5394,80.9105,311,1.3,1.1,14/07/2017,524,Terra,MODIS,40,6.03,290.6,8.3,D,0,Nuwara Eliya,,
6.6136,80.9437,324.7,1.5,1.2,14/07/2017,823,Aqua,MODIS,63,6.03,302.5,20.3,D,0,Nuwara Eliya,,
8.4748,80.2549,304.3,1.4,1.2,14/07/2017,824,Aqua,MODIS,14,6.03,272.3,7,D,0,Anuradhapura,,
6.9528,81.0173,310.5,4.1,1.9,15/07/2017,728,Aqua,MODIS,29,6.03,293.7,52.5,D,0,Badulla,,
8.9375,80.5632,316.4,4.1,1.9,15/07/2017,729,Aqua,MODIS,66,6.03,290.1,55.5,D,0,Vavuniya,,
7.2479,81.2314,328.6,1,1,16/07/2017,511,Terra,MODIS,83,6.03,296,19.1,D,0,Badulla,,
8.2096,80.0381,323.1,1,1,16/07/2017,811,Aqua,MODIS,69,6.03,297.7,9.8,D,0,Puttalam,,
7.0852,81.3323,323.1,1.1,1,16/07/2017,811,Aqua,MODIS,53,6.03,304,10.6,D,0,Monaragala,,
7.2456,81.2302,319.8,1,1,16/07/2017,811,Aqua,MODIS,71,6.03,287.8,13.5,D,0,Badulla,,
7.9459,80.2507,311.5,1,1,16/07/2017,811,Aqua,MODIS,59,6.03,285.4,4.6,D,0,Anuradhapura,,
8.279,80.1962,327.3,1,1,16/07/2017,811,Aqua,MODIS,76,6.03,303,9.6,D,0,Anuradhapura,,
8.3315,80.2439,331.9,1,1,16/07/2017,811,Aqua,MODIS,84,6.03,295.8,18.9,D,0,Anuradhapura,,
8.6204,80.855,318.8,1,1,16/07/2017,811,Aqua,MODIS,69,6.03,286.5,10.3,D,0,Trincomalee,,
8.6053,80.69,323.4,1,1,16/07/2017,811,Aqua,MODIS,79,6.03,285,16.4,D,0,Vavuniya,,
6.9867,81.6303,311.6,1.1,1,18/07/2017,759,Aqua,MODIS,58,6.03,285.6,6,D,0,Monaragala,,
9.1466,80.718,312.9,1.1,1,18/07/2017,759,Aqua,MODIS,46,6.03,287.9,7,D,0,Mullaitivu,,
8.6971,80.2606,318.9,2.4,1.5,19/07/2017,541,Terra,MODIS,65,6.03,296.9,25.7,D,0,Vavuniya,,
8.702,80.256,319.6,2.4,1.5,19/07/2017,541,Terra,MODIS,40,6.03,296.8,25.8,D,0,Vavuniya,,
8.5406,80.8124,322.3,2.7,1.6,19/07/2017,541,Terra,MODIS,65,6.03,294.1,43.7,D,0,Vavuniya,,
7.5059,81.1516,320.5,2,1.4,20/07/2017,447,Terra,MODIS,52,6.03,300.4,18.2,D,0,Polonnaruwa,,
7.2296,80.9123,313,1.8,1.3,20/07/2017,746,Aqua,MODIS,32,6.03,295.9,12.6,D,0,Badulla,,
6.5163,80.9065,317.9,1.8,1.3,20/07/2017,746,Aqua,MODIS,64,6.03,300.1,13.3,D,0,Hambantota,,
7.2227,81.3693,320.8,1.6,1.3,20/07/2017,746,Aqua,MODIS,72,6.03,299.2,19.3,D,0,Ampara,,
7.2343,80.9177,316.2,1.8,1.3,20/07/2017,746,Aqua,MODIS,57,6.03,293.3,19,D,0,Badulla,,
7.3896,81.3366,324.6,1.6,1.3,20/07/2017,746,Aqua,MODIS,65,6.03,302.7,21.7,D,0,Ampara,,
8.7486,80.3972,321.9,1.8,1.3,20/07/2017,747,Aqua,MODIS,52,6.03,300.4,17.5,D,0,Vavuniya,,
8.1622,80.5361,316.3,1.8,1.3,20/07/2017,747,Aqua,MODIS,40,6.03,294.3,13.6,D,0,Anuradhapura,,
8.4402,80.8444,320.9,1.7,1.3,20/07/2017,747,Aqua,MODIS,54,6.03,297.6,17.4,D,0,Trincomalee,,
8.3906,80.1517,318.3,1.9,1.4,20/07/2017,747,Aqua,MODIS,15,6.03,296.6,15.9,D,0,Anuradhapura,,
8.9663,80.7453,322,1.7,1.3,20/07/2017,747,Aqua,MODIS,25,6.03,303.1,16.7,D,0,Mullaitivu,,
8.9642,80.739,324.4,1.7,1.3,20/07/2017,747,Aqua,MODIS,71,6.03,303.1,24.1,D,0,Mullaitivu,,
7.2468,80.9235,308.4,1.2,1.1,20/07/2017,1712,Terra,MODIS,75,6.03,291.3,9.2,N,0,Badulla,,
7.2494,80.9309,302.5,1.2,1.1,20/07/2017,2004,Aqua,MODIS,49,6.03,291.8,4.3,N,0,Badulla,,
8.8219,80.059,326,1.4,1.2,21/07/2017,529,Terra,MODIS,45,6.03,300.7,13.4,D,0,Mannar,,
8.6913,80.7399,319.1,1.5,1.2,21/07/2017,529,Terra,MODIS,46,6.03,295.7,13.4,D,0,Vavuniya,,
8.2255,80.9821,322,1.6,1.3,21/07/2017,529,Terra,MODIS,68,6.03,297.9,21.7,D,0,Polonnaruwa,,
7.8803,80.5362,315.4,1.5,1.2,21/07/2017,529,Terra,MODIS,49,6.03,294.7,11.9,D,0,Matale,,
7.3009,81.8176,318,1.9,1.4,21/07/2017,529,Terra,MODIS,37,6.03,295.8,22.5,D,0,Ampara,,
8.6143,80.4818,318.4,1.5,1.2,21/07/2017,529,Terra,MODIS,43,6.03,296.4,12,D,0,Vavuniya,,
9.1532,80.7335,316.1,1.5,1.2,21/07/2017,529,Terra,MODIS,43,6.03,293.8,9.7,D,0,Mullaitivu,,
7.257,80.9218,335.7,1.7,1.3,21/07/2017,530,Terra,MODIS,88,6.03,293.2,68.3,D,0,Kandy,,
7.2546,80.9368,327.2,1.7,1.3,21/07/2017,530,Terra,MODIS,82,6.03,293.6,43.9,D,0,Badulla,,
8.9531,80.3838,319.9,1.9,1.3,21/07/2017,830,Aqua,MODIS,71,6.03,298.7,17.7,D,0,Vavuniya,,
