"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Upper middle income","UMC","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0666155078826","69.3676085372145","69.7384642111814","68.5083313837225","68.3646005398936","67.682581389874","67.9596871952157","68.5937386094327","68.4398165045983","69.8254634249211","70.4333765596532","70.9932277837437","71.4959575257447","73.0516271364901","72.8156294935499","73.2577491946945","74.1004840827098","75.199137507256","74.2785563322177","74.2574062548337","73.6898199175353","75.0922605065321","73.6080129621688","73.6918449315927","72.8652694326935","71.2146392234664","69.6302560375244","69.3185405114675","68.0211753249098","66.578368760654","65.6970205557811","65.8334272196633","64.0240630432405","36.6964711863353","",
"Uruguay","URY","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05172645438667","12.111712738672","10.2382557878175","7.77234549329322","1.20782460286202","6.45519429024584","12.9254760833708","8.84410859221942","3.88877273677608","22.8972612261921","6.615709014233","0.205405405405405","0.32274856845393","0.128220072269495","18.3559322033898","12.4951190941039","35.4346264367816","13.0091703988057","38.745724059293","31.8218530056536","10.8110624825403","25.3576952822892","35.336856010568","15.8662092624357","5.2493842364532","6.86080559399811","3.17483071603515","1.58066986978623","2.46204349610176","1.77617687243821","5.96026490066225","15.3485464207565","8.91109160872207","","",
"United States","USA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7240280853198","68.4226641105793","69.1163069956054","69.7389542928168","69.8266701406533","68.3554459740812","68.0038357127045","70.0422259290029","70.7966528555492","70.2105545118714","71.1203264418221","71.7042915349285","70.5541924208614","70.8157796482109","70.9278595477305","71.6770197616972","70.8977172086046","71.5379481686802","70.9790005679606","69.0719554750652","69.891467946273","68.0587695538507","68.5454452228795","67.5213538266907","67.1322105875281","66.7662228794446","64.9437371906494","62.7920030384273","63.6142619423724","62.5066488150536","60.4060334602256","60.8450774411636","59.9780262705968","59.3003677227757","",
"Uzbekistan","UZB","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.1970705725699","88.8655035539555","87.6627840741686","85.0291969317789","85.0292887029289","86.9597285735359","85.6337656047029","87.4560298779693","87.3887014259279","84.4416036675409","92.4715120993556","90.9172418107133","87.8049274247424","83.2403266177014","87.7261111893599","81.2713731249344","90.4806270633747","90.4796882332538","91.0629654705484","87.0606550505958","84.2385762385762","89.1996818422847","87.4601828291396","89.5683979517191","89.105679393146","88.1122413432732","88.3168418005007","86.9582374219007","90.6210251844314","89.8034030630716","92.4812030075188","92.961338508751","90.6798260377816","","",
"St. Vincent and the Grenadines","VCT","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0820734341253","81.6887080366226","78.3889980353635","81.3953488372093","77.6119402985075","80.3328290468986","82.7314021892918","83.9061724895472","82.9920241431343","81.6398284227551","82.5","78.6754053121766","82.703081232493","83.7147081602478","91.3884379191078","87.9461233419937","89.0566777799569","85.9075159914712","83.3789101580738","84.7922654821009","83.1498673740053","84.9825783972125","","","",
"Venezuela, RB","VEN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6561420070464","29.6745977864439","29.9065836298932","31.570147876971","27.9931480883447","29.9485336165346","28.762501984442","26.640619996157","28.4035005315073","24.8353447527381","26.2515978468647","32.9320121173116","35.1848626050603","34.1642739058557","28.8954054712233","26.7165793668868","26.1016826357067","27.2777417829688","27.2060487690386","28.1133968891119","32.5094271625339","29.0692844366454","32.5733300468326","32.1414662642391","37.693796574083","38.9379233976029","41.6155854738051","41.6131953677477","41.6119492757255","41.6027710914108","22.2926932194765","20.7480329192322","21.6138503348539","","",
"British Virgin Islands","VGB","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","99.3515047117236","99.334995843724","99.3548061898281","99.3534700474795","99.3550987505038","99.1088688764204","98.8053985044684","98.4228033952741","98.2945736434109","98.0693797499387","97.7399059312198","97.7465613110916","","","",
"Virgin Islands (U.S.)","VIR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","99.9131736903698","99.8857230903558","99.7910710358478","98.936398029838","98.0448782741791","98.022105875509","98.5654524268877","97.5833387910145","97.6184329417839","97.7276925919084","97.4955974479633","","","",
"Viet Nam","VNM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.1522866029259","31.4115092290988","25.5229263266358","25.2954417557681","24.7802734375","27.7580557072638","29.1312559017941","39.0706669454317","48.8426779786057","41.5340209686319","45.2166710590716","40.5057501306848","49.1619175326852","53.6078191814294","61.4404120409444","68.3260026837632","66.1564147917941","65.5056112702961","64.5185023707014","63.8677487225729","70.8597199245545","60.539818587132","54.9807810055106","56.7914544941863","56.6464547182493","65.2261722417115","63.6691584331241","55.2153280947035","60.8357409690657","69.0608318129603","64.5557864576609","55.8896995860578","50.9022632553832","","",
"Vanuatu","VUT","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1678270428728","98.1678270428728","98.1678270428728","98.1678270428728","98.1678270428728","98.1678270428728","98.1678270428728","98.1678270428728","96.2920800130102","86.6939289084618","82.2140762463343","83.6997396586636","77.1180304127444","66.1867426942267","74.4759206798867","70.186428038777","78.9627659574468","79.2689033550325","76.555023923445","72.6704411417787","71.5677701436602","74.8451523195551","","","",
"World","WLD","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.991586011083","62.6504896161588","62.6973063144303","61.9651826575032","62.2149424715786","61.7626957696976","62.0154702366891","62.6645555103886","63.0916816043926","63.3753971125957","64.1286815186551","64.3826537363036","64.9438018870198","66.1171190068925","65.8206179776067","66.1140073344769","66.4826899321651","67.7012290477641","67.2761158630992","66.614369411541","66.9419189869459","67.831229829869","67.6999182388764","67.1422217026229","66.6632593922033","66.0813779820055","65.2406003910327","64.7180559074205","64.0344519951733","62.8633683271008","61.4039745900211","61.5490007791566","60.7344467132837","46.6277928122058","",
"Samoa","WSM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9680163320857","47.5840547614254","49.5698719174154","52.0581340834505","49.7066911090742","49.9691221879135","55.0706603857435","56.6638795986622","59.0259444697314","58.9976798143852","63.7551458743512","71.6934599926927","69.24786628734","72.985024398452","74.0792540792541","70.2473910822448","68.6081081081081","63.9409315638824","57.3853039910481","59.41476573037","52.4364004556385","50.8593174564203","","","",
"Kosovo","XKX","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.241460940142","98.6096256684492","98.600269179004","98.5674931129477","97.2317491425772","97.4876626289816","97.7221470455571","98.0558428128232","98.5277024409144","97.588424437299","96.9620743034056","98.1914906454332","98.3916076855507","97.8039323862504","97.2156052660139","97.7075734400126","95.8955180213692","96.9548945229667","94.8534284555045","95.053765811274","94.5823884039659","93.6255234435987","","","",
"Yemen, Rep.","YEM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9694563225412","99.9703791469194","99.9742168364058","99.9677731227844","99.9576031656303","99.9412179637903","99.8693834900731","97.9868101353697","96.7694872863693","93.8743290179981","85.0340136054422","84.0512989148307","81.1972371450499","79.2284866468843","80.2672955974843","","",
"South Africa","ZAF","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2426775740614","92.3192091066803","93.2339817954667","94.9938754249997","93.2368319665364","92.9795612225764","92.3783933847588","91.6843346231734","91.3100002921499","91.9462888893267","91.811482413253","92.8900523560209","92.4542672560354","92.9086492278924","92.5414443694937","93.5608071141016","93.6406118251523","94.1452639489295","93.3238091919579","93.1021770577463","93.2962507848583","92.8501778790118","93.6332724615092","92.8192351399796","92.0404785848332","91.63485610142","89.7063070976114","88.758848291486","88.946048510708","87.7886978859497","87.966817105807","85.6050299665404","85.1793592779364","85.138394044717","",
"Zambia","ZMB","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.773742668164233","0.718470211119708","0.927474532461609","0.707489631617468","0.601965601965602","0.668854114083796","0.711793440334962","0.692607983881123","0.841772984348284","0.669757856774858","0.612479265024882","0.626409421197695","0.62255859375","0.622903689506469","0.561600561600562","0.590529247910863","0.133731097623701","0.123941334435034","0.125418060200669","0.12063938876043","0.123668188736682","0.129746561716115","0.14475271411339","0.142151728265749","2.82310817324244","2.99148463532025","5.69824800136078","13.65605445919","15.3321452713083","15.3404097086066","14.5407995798595","7.983288166215","11.1219512195122","","",
